AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
155,Unhealthy,1,0,51,1,1,0,155,3
19,Good,0,0,19,0,0,0,16,0
148,Unhealthy for Sensitive Groups,1,0,21,0,4,0,148,4
61,Moderate,1,0,42,0,1,0,61,2
56,Moderate,1,0,26,0,1,0,56,2
45,Good,0,0,45,0,0,0,22,0
75,Moderate,2,0,12,0,3,0,75,2
42,Good,1,0,41,0,1,0,42,0
23,Good,1,0,3,0,0,0,23,0
88,Moderate,1,0,29,0,0,0,88,2
33,Good,1,0,33,0,2,0,32,0
65,Moderate,2,0,3,0,5,0,65,2
97,Moderate,1,0,19,0,2,0,97,2
38,Good,1,0,38,0,3,0,30,0
45,Good,1,0,21,0,13,0,45,0
101,Unhealthy for Sensitive Groups,1,0,26,0,0,0,101,4
40,Good,1,0,40,0,2,0,23,0
87,Moderate,3,0,82,1,2,0,87,2
50,Good,1,0,39,0,4,0,50,0
69,Moderate,1,0,36,0,3,0,69,2
64,Moderate,1,0,40,0,2,0,64,2
47,Good,1,0,27,0,6,0,47,0
168,Unhealthy,4,0,161,2,3,0,168,3
125,Unhealthy for Sensitive Groups,4,0,7,0,35,0,125,4
42,Good,1,0,27,0,6,0,42,0
62,Moderate,1,0,35,0,3,0,62,2
129,Unhealthy for Sensitive Groups,2,0,24,0,3,0,129,4
26,Good,0,0,26,0,0,0,15,0
52,Moderate,1,0,13,0,1,0,52,2
59,Moderate,1,0,14,0,1,0,59,2
53,Moderate,1,0,14,0,1,0,53,2
45,Good,1,0,28,0,2,0,45,0
85,Moderate,1,0,18,0,4,0,85,2
28,Good,1,0,10,0,1,0,28,0
25,Good,1,0,24,0,2,0,25,0
151,Unhealthy,2,0,35,0,3,0,151,3
115,Unhealthy for Sensitive Groups,4,0,41,0,7,0,115,4
56,Moderate,1,0,35,0,1,0,56,2
122,Unhealthy for Sensitive Groups,5,0,29,0,12,0,122,4
164,Unhealthy,6,0,41,0,26,0,164,3
39,Good,1,0,39,0,0,0,23,0
173,Unhealthy,4,0,84,1,5,0,173,3
39,Good,1,0,20,0,0,0,39,0
36,Good,1,0,36,0,0,0,23,0
102,Unhealthy for Sensitive Groups,1,0,33,0,4,0,102,4
44,Good,1,0,44,0,0,0,25,0
147,Unhealthy for Sensitive Groups,1,0,25,0,0,0,147,4
47,Good,1,0,28,0,9,0,47,0
53,Moderate,1,0,39,0,0,0,53,2
67,Moderate,1,0,31,0,5,0,67,2
174,Unhealthy,3,0,150,2,1,0,174,3
59,Moderate,2,0,18,0,10,0,59,2
54,Moderate,1,0,29,0,0,0,54,2
185,Unhealthy,1,0,38,0,0,0,185,3
172,Unhealthy,0,0,29,0,0,0,172,3
35,Good,1,0,35,0,0,0,24,0
53,Moderate,2,0,42,0,0,0,53,2
51,Moderate,1,0,21,0,5,0,51,2
68,Moderate,2,0,12,0,27,0,68,2
111,Unhealthy for Sensitive Groups,2,0,54,1,5,0,111,4
46,Good,1,0,19,0,8,0,46,0
55,Moderate,1,0,30,0,1,0,55,2
30,Good,0,0,30,0,0,0,21,0
18,Good,0,0,18,0,1,0,16,0
40,Good,1,0,8,0,2,0,40,0
41,Good,1,0,38,0,0,0,41,0
15,Good,0,0,15,0,0,0,12,0
48,Good,0,0,31,0,0,0,48,0
51,Moderate,1,0,30,0,1,0,51,2
41,Good,0,0,41,0,0,0,25,0
22,Good,0,0,10,0,1,0,22,0
30,Good,1,0,1,0,3,0,30,0
49,Good,1,0,28,0,2,0,49,0
40,Good,1,0,8,0,2,0,40,0
41,Good,1,0,41,0,1,0,40,0
29,Good,0,0,29,0,1,0,22,0
29,Good,1,0,29,0,1,0,11,0
67,Moderate,1,0,19,0,0,0,67,2
152,Unhealthy,3,0,152,2,3,0,131,4
133,Unhealthy for Sensitive Groups,1,0,30,0,0,0,133,4
29,Good,0,0,29,0,1,0,29,0
58,Moderate,1,0,43,0,6,0,58,2
72,Moderate,1,0,44,0,5,0,72,2
53,Moderate,0,0,32,0,0,0,53,2
39,Good,1,0,27,0,1,0,39,0
71,Moderate,2,0,40,0,10,0,71,2
66,Moderate,0,0,33,0,0,0,66,2
168,Unhealthy,3,0,168,2,2,0,104,4
59,Moderate,1,0,37,0,0,0,59,2
39,Good,1,0,39,0,0,0,22,0
42,Good,1,0,42,0,1,0,35,0
36,Good,1,0,36,0,1,0,35,0
80,Moderate,2,0,56,1,2,0,80,2
30,Good,1,0,30,0,1,0,28,0
102,Unhealthy for Sensitive Groups,4,0,5,0,10,0,102,4
58,Moderate,1,0,44,0,0,0,58,2
101,Unhealthy for Sensitive Groups,3,0,10,0,9,0,101,4
39,Good,1,0,39,0,2,0,33,0
28,Good,1,0,26,0,1,0,28,0
50,Good,1,0,33,0,0,0,50,0
52,Moderate,1,0,32,0,4,0,52,2
55,Moderate,1,0,28,0,1,0,55,2
33,Good,1,0,24,0,2,0,33,0
35,Good,1,0,35,0,0,0,20,0
110,Unhealthy for Sensitive Groups,3,0,110,3,1,0,96,2
155,Unhealthy,0,0,32,0,0,0,155,3
33,Good,1,0,33,0,1,0,32,0
166,Unhealthy,1,0,38,0,0,0,166,3
82,Moderate,1,0,20,0,0,0,82,2
23,Good,0,0,21,0,1,0,23,0
35,Good,1,0,35,0,1,0,15,0
28,Good,0,0,17,0,0,0,28,0
30,Good,1,0,28,0,1,0,30,0
65,Moderate,1,0,65,1,0,0,41,0
31,Good,1,0,31,0,3,0,20,0
45,Good,1,0,13,0,1,0,45,0
39,Good,0,0,25,0,0,0,39,0
76,Moderate,2,0,42,0,1,0,76,2
105,Unhealthy for Sensitive Groups,4,0,84,1,5,0,105,4
28,Good,1,0,28,0,0,0,17,0
33,Good,1,0,33,0,0,0,9,0
39,Good,1,0,29,0,1,0,39,0
42,Good,1,0,42,0,0,0,7,0
123,Unhealthy for Sensitive Groups,2,0,123,3,4,0,94,2
32,Good,0,0,32,0,1,0,26,0
32,Good,1,0,32,0,2,0,32,0
54,Moderate,1,0,42,0,0,0,54,2
36,Good,1,0,36,0,0,0,23,0
33,Good,1,0,33,0,0,0,17,0
35,Good,1,0,35,0,2,0,30,0
81,Moderate,3,0,5,0,34,0,81,2
28,Good,1,0,28,0,0,0,3,0
55,Moderate,1,0,40,0,5,0,55,2
115,Unhealthy for Sensitive Groups,1,0,53,1,0,0,115,4
33,Good,0,0,33,0,1,0,12,0
35,Good,1,0,35,0,1,0,30,0
39,Good,1,0,39,0,0,0,16,0
42,Good,1,0,42,0,0,0,14,0
79,Moderate,1,0,58,1,2,0,79,2
123,Unhealthy for Sensitive Groups,4,0,86,1,6,0,123,4
45,Good,1,0,17,0,1,0,45,0
34,Good,1,0,27,0,0,0,34,0
55,Moderate,1,0,46,0,1,0,55,2
57,Moderate,1,0,46,0,0,0,57,2
48,Good,1,0,48,0,1,0,25,0
56,Moderate,1,0,25,0,2,0,56,2
194,Unhealthy,0,0,28,0,0,0,194,3
87,Moderate,1,0,72,1,2,0,87,2
15,Good,0,0,14,0,0,0,15,0
27,Good,1,0,27,0,3,0,20,0
61,Moderate,1,0,10,0,5,0,61,2
232,Very Unhealthy,9,0,12,0,28,0,232,5
119,Unhealthy for Sensitive Groups,3,0,78,1,2,0,119,4
163,Unhealthy,3,0,163,2,1,0,156,3
57,Moderate,2,0,28,0,12,0,57,2
39,Good,1,0,39,0,1,0,35,0
42,Good,1,0,42,0,2,0,31,0
83,Moderate,2,0,49,0,1,0,83,2
34,Good,1,0,34,0,0,0,23,0
59,Moderate,1,0,40,0,1,0,59,2
155,Unhealthy,3,0,125,3,0,0,155,3
69,Moderate,2,0,15,0,1,0,69,2
170,Unhealthy,0,0,28,0,0,0,170,3
58,Moderate,1,0,45,0,0,0,58,2
58,Moderate,1,0,30,0,6,0,58,2
154,Unhealthy,3,0,92,1,1,0,154,3
54,Moderate,1,0,36,0,1,0,54,2
56,Moderate,1,0,38,0,2,0,56,2
42,Good,1,0,33,0,1,0,42,0
61,Moderate,1,0,31,0,4,0,61,2
62,Moderate,1,0,8,0,4,0,62,2
63,Moderate,1,0,19,0,10,0,63,2
67,Moderate,3,0,6,0,13,0,67,2
68,Moderate,1,0,38,0,5,0,68,2
21,Good,0,0,15,0,1,0,21,0
39,Good,1,0,33,0,5,0,39,0
90,Moderate,2,0,11,0,24,0,90,2
60,Moderate,1,0,25,0,7,0,60,2
51,Moderate,1,0,39,0,0,0,51,2
39,Good,1,0,31,0,8,0,39,0
59,Moderate,1,0,37,0,2,0,59,2
34,Good,1,0,34,0,0,0,19,0
20,Good,0,0,20,0,0,0,16,0
68,Moderate,2,0,23,0,11,0,68,2
77,Moderate,1,0,49,0,0,0,77,2
168,Unhealthy,1,0,121,3,0,0,168,3
75,Moderate,1,0,36,0,4,0,75,2
30,Good,1,0,30,0,0,0,22,0
43,Good,1,0,27,0,2,0,43,0
158,Unhealthy,3,0,148,3,0,0,158,3
82,Moderate,1,0,35,0,2,0,82,2
205,Very Unhealthy,5,0,205,4,4,0,163,3
31,Good,1,0,31,0,5,0,31,0
55,Moderate,1,0,35,0,0,0,55,2
36,Good,1,0,33,0,7,0,36,0
54,Moderate,1,0,47,0,3,0,54,2
90,Moderate,1,0,63,1,1,0,90,2
76,Moderate,0,0,23,0,0,0,76,2
71,Moderate,1,0,38,0,0,0,71,2
175,Unhealthy,1,0,35,0,0,0,175,3
69,Moderate,1,0,20,0,5,0,69,2
55,Moderate,1,0,39,0,3,0,55,2
33,Good,0,0,33,0,1,0,13,0
32,Good,1,0,11,0,1,0,32,0
125,Unhealthy for Sensitive Groups,2,0,22,0,2,0,125,4
59,Moderate,1,0,11,0,2,0,59,2
33,Good,0,0,33,0,1,0,16,0
128,Unhealthy for Sensitive Groups,2,0,26,0,3,0,128,4
185,Unhealthy,1,0,37,0,0,0,185,3
31,Good,1,0,23,0,0,0,31,0
40,Good,1,0,40,0,0,0,28,0
170,Unhealthy,1,0,74,1,1,0,170,3
137,Unhealthy for Sensitive Groups,1,0,31,0,0,0,137,4
170,Unhealthy,2,0,170,2,4,0,150,3
182,Unhealthy,5,0,2,0,12,0,182,3
103,Unhealthy for Sensitive Groups,3,0,17,0,4,0,103,4
51,Moderate,1,0,16,0,0,0,51,2
56,Moderate,1,0,29,0,6,0,56,2
56,Moderate,1,0,35,0,0,0,56,2
57,Moderate,0,0,38,0,1,0,57,2
51,Moderate,1,0,23,0,11,0,51,2
87,Moderate,3,0,6,0,6,0,87,2
99,Moderate,4,0,7,0,3,0,99,2
78,Moderate,2,0,15,0,6,0,78,2
106,Unhealthy for Sensitive Groups,2,0,14,0,4,0,106,4
77,Moderate,2,0,34,0,6,0,77,2
32,Good,1,0,26,0,2,0,32,0
57,Moderate,1,0,30,0,2,0,57,2
154,Unhealthy,10,0,33,0,69,1,154,3
139,Unhealthy for Sensitive Groups,1,0,40,0,0,0,139,4
89,Moderate,3,0,18,0,3,0,89,2
155,Unhealthy,3,0,85,1,1,0,155,3
59,Moderate,1,0,44,0,1,0,59,2
169,Unhealthy,2,0,97,1,0,0,169,3
50,Good,1,0,25,0,1,0,50,0
53,Moderate,1,0,38,0,3,0,53,2
44,Good,1,0,27,0,4,0,44,0
75,Moderate,1,0,41,0,2,0,75,2
58,Moderate,3,0,16,0,1,0,58,2
129,Unhealthy for Sensitive Groups,1,0,29,0,0,0,129,4
13,Good,0,0,13,0,2,0,12,0
136,Unhealthy for Sensitive Groups,1,0,42,0,0,0,136,4
83,Moderate,1,0,42,0,8,0,83,2
59,Moderate,1,0,27,0,3,0,59,2
97,Moderate,1,0,25,0,10,0,97,2
39,Good,1,0,39,0,1,0,37,0
179,Unhealthy,2,0,46,0,1,0,179,3
164,Unhealthy,3,0,164,2,1,0,154,3
33,Good,1,0,32,0,3,0,33,0
163,Unhealthy,5,0,4,0,25,0,163,3
60,Moderate,2,0,37,0,7,0,60,2
58,Moderate,1,0,11,0,3,0,58,2
38,Good,1,0,22,0,3,0,38,0
67,Moderate,1,0,37,0,4,0,67,2
164,Unhealthy,1,0,20,0,0,0,164,3
125,Unhealthy for Sensitive Groups,1,0,72,1,0,0,125,4
20,Good,0,0,20,0,0,0,12,0
128,Unhealthy for Sensitive Groups,4,0,23,0,3,0,128,4
35,Good,1,0,35,0,0,0,16,0
66,Moderate,1,0,38,0,2,0,66,2
35,Good,1,0,35,0,0,0,16,0
46,Good,2,0,42,0,1,0,46,0
36,Good,1,0,5,0,2,0,36,0
54,Moderate,1,0,24,0,6,0,54,2
44,Good,1,0,44,0,1,0,22,0
54,Moderate,1,0,26,0,11,0,54,2
63,Moderate,3,0,8,0,3,0,63,2
201,Very Unhealthy,5,0,201,4,4,0,161,3
154,Unhealthy,3,0,112,3,2,0,154,3
23,Good,1,0,23,0,0,0,21,0
99,Moderate,1,0,31,0,1,0,99,2
199,Unhealthy,3,0,7,0,13,0,199,3
64,Moderate,1,0,28,0,0,0,64,2
61,Moderate,1,0,35,0,1,0,61,2
57,Moderate,1,0,33,0,5,0,57,2
24,Good,0,0,20,0,1,0,24,0
26,Good,1,0,26,0,1,0,24,0
34,Good,1,0,34,0,7,0,34,0
171,Unhealthy,4,0,171,2,2,0,150,3
143,Unhealthy for Sensitive Groups,2,0,61,1,1,0,143,4
134,Unhealthy for Sensitive Groups,3,0,82,1,1,0,134,4
56,Moderate,1,0,46,0,0,0,56,2
103,Unhealthy for Sensitive Groups,4,0,5,0,12,0,103,4
171,Unhealthy,4,0,169,2,1,0,171,3
57,Moderate,1,0,30,0,4,0,57,2
56,Moderate,1,0,6,0,4,0,56,2
23,Good,1,0,23,0,5,0,20,0
123,Unhealthy for Sensitive Groups,3,0,109,3,8,0,123,4
71,Moderate,0,0,23,0,1,0,71,2
66,Moderate,0,0,27,0,0,0,66,2
51,Moderate,1,0,31,0,1,0,51,2
41,Good,1,0,41,0,0,0,7,0
43,Good,0,0,16,0,2,0,43,0
75,Moderate,1,0,46,0,0,0,75,2
151,Unhealthy,1,0,25,0,1,0,151,3
52,Moderate,1,0,42,0,0,0,52,2
31,Good,1,0,31,0,5,0,28,0
164,Unhealthy,2,0,77,1,0,0,164,3
159,Unhealthy,6,0,0,0,14,0,159,3
50,Good,2,0,8,0,2,0,50,0
42,Good,1,0,42,0,0,0,14,0
33,Good,1,0,33,0,3,0,17,0
38,Good,1,0,38,0,0,0,32,0
60,Moderate,1,0,36,0,0,0,60,2
64,Moderate,1,0,34,0,6,0,64,2
85,Moderate,2,0,18,0,18,0,85,2
32,Good,1,0,32,0,4,0,17,0
132,Unhealthy for Sensitive Groups,0,0,26,0,0,0,132,4
132,Unhealthy for Sensitive Groups,1,0,33,0,0,0,132,4
172,Unhealthy,3,0,164,2,1,0,172,3
175,Unhealthy,1,0,38,0,0,0,175,3
31,Good,1,0,31,0,4,0,24,0
150,Unhealthy,1,0,41,0,0,0,150,3
56,Moderate,1,0,36,0,0,0,56,2
59,Moderate,1,0,37,0,1,0,59,2
56,Moderate,1,0,21,0,1,0,56,2
51,Moderate,1,0,31,0,6,0,51,2
56,Moderate,1,0,25,0,6,0,56,2
56,Moderate,1,0,38,0,3,0,56,2
83,Moderate,3,0,17,0,9,0,83,2
72,Moderate,1,0,42,0,2,0,72,2
32,Good,1,0,9,0,1,0,32,0
61,Moderate,1,0,39,0,0,0,61,2
33,Good,1,0,33,0,3,0,20,0
61,Moderate,1,0,39,0,0,0,61,2
21,Good,0,0,21,0,0,0,19,0
70,Moderate,1,0,43,0,2,0,70,2
107,Unhealthy for Sensitive Groups,1,0,18,0,3,0,107,4
77,Moderate,1,0,24,0,2,0,77,2
57,Moderate,1,0,25,0,1,0,57,2
46,Good,1,0,23,0,1,0,46,0
66,Moderate,1,0,35,0,4,0,66,2
40,Good,1,0,8,0,2,0,40,0
65,Moderate,1,0,4,0,4,0,65,2
66,Moderate,2,0,48,0,9,0,66,2
51,Moderate,1,0,40,0,4,0,51,2
71,Moderate,1,0,45,0,2,0,71,2
52,Moderate,0,0,21,0,0,0,52,2
69,Moderate,1,0,33,0,3,0,69,2
60,Moderate,2,0,16,0,15,0,60,2
75,Moderate,1,0,42,0,1,0,75,2
72,Moderate,1,0,40,0,2,0,72,2
78,Moderate,1,0,40,0,2,0,78,2
106,Unhealthy for Sensitive Groups,3,0,2,0,12,0,106,4
62,Moderate,1,0,45,0,0,0,62,2
39,Good,1,0,39,0,2,0,11,0
75,Moderate,1,0,37,0,1,0,75,2
69,Moderate,2,0,25,0,5,0,69,2
170,Unhealthy,4,0,170,2,2,0,152,3
20,Good,1,0,9,0,1,0,20,0
56,Moderate,1,0,45,0,0,0,56,2
58,Moderate,1,0,40,0,0,0,58,2
56,Moderate,1,0,14,0,0,0,56,2
85,Moderate,3,0,16,0,10,0,85,2
74,Moderate,2,0,24,0,11,0,74,2
66,Moderate,1,0,25,0,6,0,66,2
56,Moderate,1,0,22,0,6,0,56,2
74,Moderate,2,0,14,0,0,0,74,2
69,Moderate,1,0,41,0,3,0,69,2
443,Hazardous,1,0,40,0,0,0,328,1
65,Moderate,1,0,48,0,0,0,65,2
161,Unhealthy,1,0,46,0,0,0,161,3
158,Unhealthy,1,0,44,0,0,0,158,3
52,Moderate,1,0,26,0,1,0,52,2
36,Good,1,0,35,0,0,0,36,0
32,Good,1,0,32,0,0,0,10,0
14,Good,0,0,12,0,1,0,14,0
96,Moderate,1,0,38,0,0,0,96,2
47,Good,1,0,24,0,2,0,47,0
51,Moderate,1,0,30,0,1,0,51,2
39,Good,1,0,19,0,0,0,39,0
70,Moderate,2,0,20,0,18,0,70,2
73,Moderate,3,0,18,0,20,0,73,2
26,Good,0,0,15,0,0,0,26,0
56,Moderate,2,0,24,0,1,0,56,2
66,Moderate,1,0,47,0,0,0,66,2
174,Unhealthy,10,0,13,0,13,0,174,3
35,Good,1,0,35,0,2,0,26,0
136,Unhealthy for Sensitive Groups,1,0,38,0,0,0,136,4
48,Good,1,0,29,0,3,0,48,0
22,Good,1,0,22,0,0,0,14,0
57,Moderate,1,0,32,0,0,0,57,2
63,Moderate,1,0,25,0,1,0,63,2
30,Good,1,0,17,0,0,0,30,0
59,Moderate,1,0,40,0,4,0,59,2
34,Good,1,0,34,0,8,0,26,0
68,Moderate,2,0,17,0,22,0,68,2
72,Moderate,2,0,18,0,21,0,72,2
71,Moderate,1,0,43,0,0,0,71,2
33,Good,1,0,33,0,0,0,22,0
71,Moderate,1,0,40,0,2,0,71,2
19,Good,0,0,17,0,2,0,19,0
33,Good,1,0,33,0,3,0,20,0
55,Moderate,1,0,45,0,2,0,55,2
53,Moderate,1,0,41,0,0,0,53,2
62,Moderate,1,0,20,0,11,0,62,2
58,Moderate,1,0,5,0,2,0,58,2
109,Unhealthy for Sensitive Groups,2,0,41,0,8,0,109,4
167,Unhealthy,1,0,30,0,0,0,167,3
74,Moderate,1,0,44,0,0,0,74,2
54,Moderate,1,0,36,0,0,0,54,2
129,Unhealthy for Sensitive Groups,1,0,35,0,1,0,129,4
27,Good,0,0,19,0,0,0,27,0
76,Moderate,2,0,17,0,1,0,76,2
26,Good,1,0,26,0,1,0,22,0
71,Moderate,1,0,37,0,1,0,71,2
37,Good,1,0,35,0,0,0,37,0
86,Moderate,2,0,46,0,3,0,86,2
63,Moderate,1,0,29,0,3,0,63,2
61,Moderate,1,0,37,0,0,0,61,2
32,Good,1,0,16,0,0,0,32,0
89,Moderate,1,0,43,0,0,0,89,2
54,Moderate,1,0,53,1,1,0,54,2
63,Moderate,1,0,32,0,1,0,63,2
152,Unhealthy,3,0,143,3,1,0,152,3
58,Moderate,1,0,30,0,2,0,58,2
33,Good,1,0,33,0,0,0,9,0
72,Moderate,2,0,20,0,6,0,72,2
41,Good,2,0,33,0,8,0,41,0
48,Good,1,0,20,0,8,0,48,0
25,Good,0,0,20,0,0,0,25,0
56,Moderate,2,0,49,0,3,0,56,2
207,Very Unhealthy,1,0,35,0,0,0,207,5
37,Good,1,0,21,0,0,0,37,0
179,Unhealthy,9,0,5,0,25,0,179,3
191,Unhealthy,2,0,82,1,2,0,191,3
50,Good,2,0,33,0,9,0,50,0
91,Moderate,2,0,52,1,1,0,91,2
61,Moderate,1,0,49,0,1,0,61,2
66,Moderate,1,0,21,0,5,0,66,2
55,Moderate,1,0,10,0,13,0,55,2
44,Good,1,0,29,0,3,0,44,0
35,Good,1,0,35,0,0,0,29,0
63,Moderate,2,0,18,0,16,0,63,2
59,Moderate,2,0,11,0,0,0,59,2
50,Good,1,0,32,0,2,0,50,0
35,Good,1,0,35,0,1,0,34,0
66,Moderate,2,0,10,0,17,0,66,2
80,Moderate,1,0,39,0,4,0,80,2
86,Moderate,0,0,26,0,0,0,86,2
50,Good,1,0,32,0,0,0,50,0
57,Moderate,1,0,43,0,0,0,57,2
64,Moderate,1,0,38,0,1,0,64,2
41,Good,1,0,15,0,8,0,41,0
63,Moderate,1,0,30,0,4,0,63,2
31,Good,1,0,18,0,2,0,31,0
101,Unhealthy for Sensitive Groups,1,0,49,0,1,0,101,4
58,Moderate,1,0,30,0,4,0,58,2
39,Good,1,0,39,0,3,0,17,0
88,Moderate,1,0,48,0,1,0,88,2
37,Good,1,0,37,0,4,0,17,0
66,Moderate,2,0,5,0,19,0,66,2
63,Moderate,1,0,63,1,3,0,58,2
75,Moderate,2,0,29,0,8,0,75,2
27,Good,0,0,19,0,0,0,27,0
57,Moderate,1,0,44,0,2,0,57,2
79,Moderate,2,0,28,0,7,0,79,2
18,Good,0,0,18,0,1,0,10,0
43,Good,1,0,19,0,1,0,43,0
59,Moderate,1,0,46,0,4,0,59,2
54,Moderate,1,0,50,0,2,0,54,2
39,Good,1,0,29,0,6,0,39,0
67,Moderate,1,0,47,0,3,0,67,2
18,Good,0,0,18,0,0,0,11,0
172,Unhealthy,1,0,43,0,0,0,172,3
55,Moderate,1,0,26,0,7,0,55,2
32,Good,0,0,27,0,0,0,32,0
158,Unhealthy,3,0,158,2,2,0,113,4
71,Moderate,1,0,13,0,7,0,71,2
128,Unhealthy for Sensitive Groups,4,0,9,0,36,0,128,4
51,Moderate,1,0,42,0,3,0,51,2
75,Moderate,1,0,31,0,0,0,75,2
59,Moderate,1,0,23,0,1,0,59,2
45,Good,1,0,26,0,1,0,45,0
170,Unhealthy,6,0,1,0,20,0,170,3
40,Good,1,0,40,0,0,0,18,0
62,Moderate,2,0,38,0,4,0,62,2
66,Moderate,0,0,23,0,0,0,66,2
107,Unhealthy for Sensitive Groups,3,0,16,0,26,0,107,4
34,Good,1,0,34,0,1,0,21,0
63,Moderate,6,0,36,0,0,0,63,2
52,Moderate,1,0,14,0,11,0,52,2
96,Moderate,1,0,36,0,2,0,96,2
65,Moderate,1,0,41,0,2,0,65,2
58,Moderate,0,0,23,0,1,0,58,2
39,Good,1,0,39,0,2,0,38,0
38,Good,1,0,38,0,0,0,19,0
62,Moderate,1,0,14,0,11,0,62,2
57,Moderate,1,0,43,0,2,0,57,2
56,Moderate,1,0,37,0,0,0,56,2
50,Good,1,0,33,0,0,0,50,0
30,Good,0,0,15,0,0,0,30,0
50,Good,1,0,24,0,2,0,50,0
54,Moderate,1,0,23,0,0,0,54,2
165,Unhealthy,6,0,1,0,19,0,165,3
27,Good,1,0,4,0,0,0,27,0
35,Good,1,0,18,0,1,0,35,0
37,Good,0,0,19,0,1,0,37,0
51,Moderate,2,0,29,0,12,0,51,2
30,Good,1,0,30,0,3,0,14,0
16,Good,0,0,13,0,0,0,16,0
103,Unhealthy for Sensitive Groups,3,0,6,0,13,0,103,4
48,Good,1,0,4,0,2,0,48,0
29,Good,0,0,29,0,0,0,20,0
39,Good,1,0,39,0,1,0,20,0
50,Good,1,0,41,0,3,0,50,0
58,Moderate,1,0,47,0,2,0,58,2
50,Good,1,0,14,0,1,0,50,0
56,Moderate,1,0,13,0,9,0,56,2
94,Moderate,3,0,6,0,11,0,94,2
53,Moderate,1,0,40,0,4,0,53,2
149,Unhealthy for Sensitive Groups,4,0,25,0,9,0,149,4
168,Unhealthy,4,0,45,0,6,0,168,3
51,Moderate,1,0,18,0,1,0,51,2
30,Good,1,0,16,0,0,0,30,0
320,Hazardous,5,0,26,0,10,0,320,1
117,Unhealthy for Sensitive Groups,1,0,20,0,2,0,117,4
68,Moderate,1,0,32,0,0,0,68,2
25,Good,0,0,25,0,0,0,20,0
86,Moderate,2,0,38,0,2,0,86,2
121,Unhealthy for Sensitive Groups,3,0,26,0,6,0,121,4
93,Moderate,1,0,93,1,1,0,27,0
151,Unhealthy,1,0,32,0,2,0,151,3
38,Good,1,0,36,0,7,0,38,0
79,Moderate,1,0,28,0,17,0,79,2
67,Moderate,2,0,10,0,11,0,67,2
42,Good,1,0,42,0,0,0,30,0
155,Unhealthy,5,0,34,0,36,0,155,3
60,Moderate,1,0,52,1,0,0,60,2
27,Good,0,0,27,0,0,0,26,0
61,Moderate,1,0,15,0,3,0,61,2
199,Unhealthy,2,0,38,0,5,0,199,3
53,Moderate,1,0,19,0,11,0,53,2
93,Moderate,3,0,40,0,2,0,93,2
51,Moderate,1,0,28,0,0,0,51,2
75,Moderate,2,0,23,0,4,0,75,2
46,Good,1,0,39,0,1,0,46,0
44,Good,1,0,44,0,0,0,24,0
37,Good,1,0,28,0,0,0,37,0
33,Good,1,0,33,0,0,0,13,0
151,Unhealthy,2,0,27,0,6,0,151,3
41,Good,0,0,17,0,0,0,41,0
58,Moderate,1,0,58,1,0,0,57,2
38,Good,1,0,38,0,0,0,34,0
50,Good,1,0,37,0,1,0,50,0
46,Good,1,0,29,0,0,0,46,0
23,Good,0,0,16,0,0,0,23,0
40,Good,1,0,40,0,1,0,28,0
49,Good,1,0,45,0,1,0,49,0
96,Moderate,2,0,16,0,5,0,96,2
80,Moderate,1,0,27,0,0,0,80,2
24,Good,0,0,24,0,0,0,19,0
23,Good,0,0,23,0,0,0,18,0
50,Good,0,0,24,0,0,0,50,0
56,Moderate,1,0,47,0,2,0,56,2
37,Good,1,0,37,0,1,0,35,0
151,Unhealthy,6,0,101,3,15,0,151,3
86,Moderate,2,0,86,1,1,0,39,0
47,Good,1,0,17,0,0,0,47,0
68,Moderate,1,0,27,0,0,0,68,2
62,Moderate,1,0,62,1,0,0,54,2
70,Moderate,1,0,46,0,1,0,70,2
40,Good,1,0,15,0,0,0,40,0
63,Moderate,2,0,27,0,13,0,63,2
48,Good,1,0,43,0,1,0,48,0
83,Moderate,2,0,18,0,18,0,83,2
46,Good,1,0,46,0,1,0,46,0
47,Good,1,0,37,0,2,0,47,0
125,Unhealthy for Sensitive Groups,3,0,13,0,20,0,125,4
54,Moderate,1,0,25,0,0,0,54,2
72,Moderate,1,0,43,0,2,0,72,2
58,Moderate,1,0,46,0,5,0,58,2
100,Unhealthy for Sensitive Groups,3,0,17,0,23,0,100,4
29,Good,0,0,19,0,0,0,29,0
15,Good,1,0,6,0,0,0,15,0
161,Unhealthy,5,0,2,0,22,0,161,3
55,Moderate,1,0,41,0,1,0,55,2
40,Good,1,0,38,0,0,0,40,0
43,Good,1,0,43,0,1,0,32,0
176,Unhealthy,4,0,93,1,5,0,176,3
61,Moderate,1,0,17,0,3,0,61,2
35,Good,1,0,35,0,0,0,23,0
159,Unhealthy,2,0,33,0,6,0,159,3
36,Good,1,0,36,0,0,0,22,0
51,Moderate,1,0,48,0,2,0,51,2
60,Moderate,1,0,27,0,0,0,60,2
101,Unhealthy for Sensitive Groups,3,0,33,0,2,0,101,4
171,Unhealthy,4,0,50,0,7,0,171,3
150,Unhealthy,1,0,29,0,1,0,150,3
38,Good,0,0,38,0,0,0,30,0
53,Moderate,1,0,38,0,1,0,53,2
61,Moderate,1,0,61,1,0,0,60,2
45,Good,1,0,30,0,3,0,45,0
